Calendar Year,ACARA SML ID,AGE ID,School Name,Suburb,State,Postcode,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Governing Body,Governing Body URL,Year Range,Geolocation,ICSEA,ICSEA Percentile,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English (%)
2019,49627,7112,Gulfview Heights Primary School,Gulfview Heights,SA,5096,Government,Primary,School Single Entity,Individual Reporting,http://www.ghps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,998,45,32,37,23,8,25,21.9,16,11.1,413,198,215,413,3,17
2019,49628,17079,Westport Primary School,Semaphore Park,SA,5019,Government,Primary,School Single Entity,Individual Reporting,http://www.westportps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,970,31,38,31,20,12,24,22.2,13,9,305,169,136,305,17,24
2019,49629,14710,Seaford K-7 Birth-Y7 Campus,Port Noarlunga South,SA,5167,Government,Primary,School Single Entity,Individual Reporting,http://www.seafordps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-7",Major Cities,965,29,47,33,16,4,22,18.8,24,13.8,274,107,167,274,5,6
2019,49630,7317,Glencoe Central Primary School,Glencoe,SA,5291,Government,Primary,School Single Entity,Individual Reporting,http://www.glencoeps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Outer Regional,982,37,38,35,18,9,5,4.2,5,3.2,65,27,38,65,3,0
2019,49631,7189,Craigburn Primary School,Flagstaff Hill,SA,5159,Government,Primary,School Single Entity,Individual Reporting,http://www.craigburn.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1073,77,7,27,37,29,30,26.8,9,6.9,544,260,284,544,0,9
2019,49633,6916,West Lakes Shore School R-7,West Lakes Shore,SA,5020,Government,Primary,School Single Entity,Individual Reporting,http://www.westlakes.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1051,70,15,28,34,23,40,34.2,17,11.7,620,294,326,619.4,2,15
2019,49635,6939,Torrensville Primary School,Torrensville,SA,5031,Government,Primary,School Single Entity,Individual Reporting,http://www.torrensvps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-7",Major Cities,1048,69,16,25,32,27,25,21.7,10,6.8,361,161,200,361,5,40
2019,49636,6058,Warriappendi School,Marleston,SA,5033,Government,Special,School Single Entity,Individual Reporting,http://www.warriappendi.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,8-12,Major Cities,682,,94,5,1,0,11,8.5,7,4,34,18,16,34,100,38
2019,49637,16482,Kilparrin Teaching and Assessment School and Services,Park Holme,SA,5043,Government,Special,School Single Entity,Individual Reporting,http://www.kilparrin.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,U,Major Cities,1026,,25,32,26,17,16,13.9,21,14.3,26,7,19,25.6,4,0
2019,49638,6914,North Haven School,North Haven,SA,5018,Government,Primary,School Single Entity,Individual Reporting,http://www.nhavenr7.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,992,42,30,40,23,7,23,19,12,8.6,326,169,157,325.8,6,2
2019,49639,7136,Fraser Park Primary School,Murray Bridge,SA,5253,Government,Primary,School Single Entity,Individual Reporting,http://www.fraserpkps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Inner Regional,794,2,80,13,7,0,9,5,22,12.4,62,28,34,62,58,11
2019,49640,7504,Flinders View Primary School,Port Augusta West,SA,5700,Government,Primary,School Single Entity,Individual Reporting,http://www.flindersview.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Outer Regional,762,2,85,12,3,0,19,17.7,24,16.1,172,83,89,172,70,4
2019,49641,16499,Port Augusta Special School,Port Augusta,SA,5700,Government,Special,School Single Entity,Individual Reporting,http://www.ptaugsps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,U,Outer Regional,896,,44,29,18,10,10,9,11,8.2,40,11,29,40,53,20
2019,49642,7057,Modbury Special School,Hope Valley,SA,5090,Government,Special,School Single Entity,Individual Reporting,http://www.modburyss.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,U,Major Cities,1011,,29,31,22,19,38,32.3,56,34.1,160,25,135,160,6,28
2019,49643,29047,Adelaide West Special Education Centre,Taperoo,SA,5017,Government,Special,School Single Entity,Individual Reporting,http://www.regencysp.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,U,Major Cities,1002,,32,25,24,19,17,15.9,43,28,78,28,50,64.4,10,13
2019,49644,16468,Errington Special Education Centre,Plympton,SA,5038,Government,Special,School Single Entity,Individual Reporting,http://www.ashfordsp.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,U,Major Cities,1030,,23,24,30,22,27,24.9,44,27.6,112,25,87,112,5,24
2019,49645,6054,Bowden Brompton Community School,Brompton,SA,5007,Government,Special,School Head Campus,Rolled Reporting,http://www.bbcs.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,6-12,Major Cities,784,,86,11,3,0,34,32.2,16,13,126,20,106,126,29,5
2019,49646,16495,Riverdale Primary School,Salisbury Downs,SA,5108,Government,Primary,School Single Entity,Individual Reporting,http://www.riverdaler7.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-7",Major Cities,931,16,59,28,9,4,21,18.6,17,12.2,284,135,149,284,10,17
2019,49647,7068,The Heights School,Modbury Heights,SA,5092,Government,Combined,School Single Entity,Individual Reporting,http://www.theheights.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-12",Major Cities,1026,58,19,32,31,19,97,89.6,48,35.2,1346,613,733,1344.3,3,33
2019,49648,7385,Burra Community School,Burra,SA,5417,Government,Combined,School Single Entity,Individual Reporting,http://www.burracs.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-12,Outer Regional,983,38,37,38,20,5,23,17.5,15,9,233,132,101,231.7,2,2
2019,49649,16507,Craigmore South Primary School,Craigmore,SA,5114,Government,Primary,School Single Entity,Individual Reporting,http://www.css.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,913,11,67,24,7,1,16,15.8,21,14.1,268,115,153,268,9,8
2019,49651,7510,Stirling North Primary School,Stirling North,SA,5710,Government,Primary,School Single Entity,Individual Reporting,http://www.stirlingnorth.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Outer Regional,961,27,40,35,19,6,24,21.1,22,15.3,349,175,174,349,14,10
2019,49652,7155,Munno Para Primary School,Munno Para,SA,5115,Government,Primary,School Single Entity,Individual Reporting,http://www.munnoparaps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-7",Major Cities,921,13,63,28,7,2,26,24.3,27,19.2,384,170,214,384,11,5
2019,49653,6099,Moonta Area School,Moonta,SA,5558,Government,Combined,School Single Entity,Individual Reporting,http://www.moontaas.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-12",Outer Regional,934,17,53,29,14,3,36,34.1,36,25,403,180,223,401.5,14,1
2019,49654,6102,Pipalyatjara Anangu School,Pipalyatjara,SA,0872,Government,Combined,School Single Entity,Individual Reporting,http://www.pipalyatjara.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-12,Very Remote,,,,,,,10,10,7,4.1,47,28,19,47,96,91
2019,49655,6105,Mimili Anangu School,Mimili,SA,0872,Government,Combined,School Single Entity,Individual Reporting,http://www.mimili.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-12,Very Remote,655,0,92,7,1,0,10,10,16,8.8,80,37,43,80,99,98
2019,49656,7185,Sheidow Park Primary School,Sheidow Park,SA,5158,Government,Primary,School Single Entity,Individual Reporting,http://www.sheidowps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1024,57,20,35,31,14,28,21.9,12,8.2,385,192,193,385,3,6
2019,49657,7259,Mount Barker South Primary School,Mount Barker,SA,5251,Government,Primary,School Single Entity,Individual Reporting,http://www.mtbsouthps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-7",Inner Regional,996,44,30,34,25,11,17,15.6,13,8.9,300,149,151,300,8,8
2019,49658,7080,Ardtornish Primary School,St Agnes,SA,5097,Government,Primary,School Single Entity,Individual Reporting,http://www.ardtornps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1042,66,17,31,32,20,32,26.9,18,14.2,525,258,267,525,1,12
2019,49660,16016,Gordon Education Centre,Mount Gambier,SA,5290,Government,Special,School Single Entity,Individual Reporting,http://www.gecsp.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,U,Inner Regional,970,,46,29,16,10,11,10.6,26,17.3,65,17,48,64.6,5,0
2019,49661,16477,Mulga Street Primary School,Mount Gambier,SA,5290,Government,Primary,School Single Entity,Individual Reporting,http://www.mulgaps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Inner Regional,948,22,50,35,14,2,23,20.9,17,12.4,345,187,158,345,6,3
2019,49662,16502,Thiele Primary School,Aberfoyle Park,SA,5159,Government,Primary,School Single Entity,Individual Reporting,http://www.thieleps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1013,52,26,36,25,13,22,19.7,14,9.3,305,130,175,305,3,8
2019,49663,17389,Aberfoyle Park High School,Aberfoyle Park,SA,5159,Government,Secondary,School Single Entity,Individual Reporting,http://www.aphs.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,8-12,Major Cities,1036,63,18,33,32,18,79,70.7,24,19.2,1028,469,559,1025.8,1,12
2019,49664,16470,Adelaide Secondary School of English,West Croydon,SA,5008,Government,Secondary,School Single Entity,Individual Reporting,http://www.adsecenglish.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, 8-12",Major Cities,1010,50,36,21,25,19,65,59,25,17.7,374,160,214,374,0,100
2019,49665,6155,Kenmore Park Anangu School,Kenmore Park,SA,0872,Government,Combined,School Single Entity,Individual Reporting,http://www.kenmore.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-12,Very Remote,,,,,,,4,3.6,7,4,15,5,10,15,100,100
2019,49667,14713,Woodcroft Primary School,Woodcroft,SA,5162,Government,Primary,School Single Entity,Individual Reporting,http://www.woodcrofps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1008,50,24,41,26,9,46,38,29,19.3,683,337,346,683,3,9
2019,49668,14863,The Pines School,Parafield Gardens,SA,5107,Government,Primary,School Single Entity,Individual Reporting,https://www.thepines.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-7",Major Cities,982,37,38,29,22,10,52,46.6,29,20.6,707,331,376,707,5,56
2019,49669,6154,Kaurna Plains School,Elizabeth,SA,5112,Government,Combined,School Single Entity,Individual Reporting,http://www.kaurnaas.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-12,Major Cities,590,0,98,2,0,0,10,9.8,13,10.7,83,47,36,83,96,4
2019,49671,16498,Port Lincoln Special School,Port Lincoln,SA,5606,Government,Special,School Single Entity,Individual Reporting,http://www.plss.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,U,Remote,939,,54,25,16,5,8,7.8,15,8.8,22,10,12,22,14,5
2019,49672,16494,Roxby Downs Area School,Roxby Downs,SA,5725,Government,Combined,School Single Entity,Individual Reporting,http://www.rdas.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-12",Remote,955,25,44,34,17,5,50,44.6,20,15.8,594,298,296,592.4,8,5
2019,49673,14714,Golden Grove High School,Golden Grove,SA,5125,Government,Secondary,School Single Entity,Individual Reporting,http://www.goldengrovehs.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, 8-12",Major Cities,1011,51,24,36,28,12,109,98.9,51,39.3,1322,657,665,1317.4,4,6
2019,49674,14706,Burton Primary School,Burton,SA,5110,Government,Primary,School Single Entity,Individual Reporting,http://www.burtonps.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,942,19,57,30,10,2,34,30.6,18,11.8,523,263,260,523,5,31
2019,49675,14912,Keithcot Farm Primary School,Wynn Vale,SA,5127,Government,Primary,School Single Entity,Individual Reporting,http://www.keithcotps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1031,61,18,35,33,14,28,25,12,7.2,444,220,224,444,2,10
2019,49676,14707,Golden Grove Primary School,Golden Grove,SA,5125,Government,Primary,School Single Entity,Individual Reporting,http://www.goldengps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1034,62,18,34,31,17,39,35.3,23,14.7,709,358,351,709,1,10
2019,49677,14907,Settlers Farm Campus R-7,Paralowie,SA,5108,Government,Primary,School Single Entity,Individual Reporting,http://www.settlersr7.sa.edu.au/home/,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,955,25,52,31,14,3,55,45.6,42,29.5,776,367,409,776,3,35
2019,49678,14843,Blakeview Primary School,Blakeview,SA,5114,Government,Primary,School Single Entity,Individual Reporting,http://www.blakevwps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-7",Major Cities,928,15,59,30,9,2,49,41.2,40,29.9,666,307,359,665.2,11,6
2019,49679,14759,Seaford Rise Primary School,Seaford Rise,SA,5169,Government,Primary,School Single Entity,Individual Reporting,http://www.seariseps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-7",Major Cities,988,40,33,40,19,7,34,30.1,20,13.7,459,214,245,459,4,3
2019,49680,14709,Greenwith Primary School,Greenwith,SA,5125,Government,Primary,School Single Entity,Individual Reporting,http://www.greenwith.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1028,59,19,35,31,15,44,36.4,21,14.4,675,326,349,675,2,5
2019,49681,14844,Murputja Anangu School,Murputja,SA,0872,Government,Combined,School Single Entity,Individual Reporting,http://www.murputja.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-12,Very Remote,,,,,,,5,5,4,2.4,30,14,16,30,97,100
2019,49682,15856,Hewett Primary School,Hewett,SA,5118,Government,Primary,School Single Entity,Individual Reporting,http://www.hewettps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-7",Major Cities,1002,47,29,38,24,9,43,35.5,36,23.6,613,298,315,613,3,2
2019,49683,6084,Playford Primary School,Craigmore,SA,5114,Government,Primary,School Single Entity,Individual Reporting,http://playfordr7.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,962,27,49,35,14,2,54,50.8,36,22.9,791,379,412,791,4,12
2019,49684,22758,Sturt Street Community School,Adelaide,SA,5000,Government,Primary,School Single Entity,Individual Reporting,http://sturtstcs.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,R-7,Major Cities,1100,85,8,15,29,48,14,12.1,7,4.9,183,94,89,183,2,33
2019,49685,28848,Mark Oliphant College (B-12),Munno Para West,SA,5115,Government,Combined,School Single Entity,Individual Reporting,http://www.moc.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-12",Major Cities,928,15,60,28,10,2,117,112,67,52.6,1493,748,745,1493,9,21
2019,49686,14613,Catherine McAuley School,Craigmore,SA,5114,Catholic,Primary,School Single Entity,Individual Reporting,http://www.cms.catholic.edu.au/,Catholic Education South Australia,http://www.cesa.catholic.edu.au,R-7,Major Cities,981,36,36,37,21,6,23,19.9,15,7.7,343,169,174,343,7,7
2019,49687,4060,St Francis Xavier's Regional Catholic School,Wynn Vale,SA,5127,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sfx.catholic.edu.au,Catholic Education South Australia,http://www.cesa.catholic.edu.au,R-6,Major Cities,1051,70,12,31,34,23,33,27.5,20,12.2,493,225,268,493,1,1
2019,49688,4041,Cardijn College,Noarlunga Downs,SA,5168,Catholic,Secondary,School Head Campus,Rolled Reporting,http://www.cardijn.catholic.edu.au,Catholic Education South Australia,http://www.cesa.catholic.edu.au,7-12,Major Cities,1033,61,16,35,34,15,96,86.5,59,46.6,1229,543,686,1227.8,2,3
